customer_id,sum(purchase_amount)
319,345.68000000000006
513,346.16
8398,346.35
7428,346.37
5907,346.53999999999996
5025,346.66
3255,346.94000000000005
3498,347.06
5797,347.36
3144,347.38
3223,347.67
2748,347.94
8203,348.34000000000003
7575,348.79
5729,348.9
8222,349.18
6504,349.22
243,349.37
8158,349.46999999999997
8073,349.48
8930,349.63
9271,349.84
1136,350.01
9269,350.02
8397,350.31
6875,350.6
371,350.62
336,350.64000000000004
3062,350.81
5867,350.82
4770,350.98
739,351.11
2670,351.74
2094,351.78999999999996
5686,351.94
4472,352.1
5759,352.15
388,352.46
9968,352.5
8101,352.52
4971,352.77
3721,352.85
5694,353.19
9347,353.99
7887,354.29999999999995
1967,354.35
8655,354.59999999999997
957,355.06
894,355.27
1598,355.64
2843,355.80999999999995
2752,355.82
2159,355.89
1896,356.02
4336,356.33
1258,356.41999999999996
6667,356.43999999999994
4682,356.47
370,356.59000000000003
3468,356.69
2385,356.85
2586,356.89
3574,357.2
8165,357.46000000000004
417,357.49
3592,358.13
7224,358.54
244,358.82
2422,358.86
4418,358.96999999999997
1057,359.23
1496,359.28999999999996
4977,359.31
5494,359.51
9949,359.61
3907,359.62
462,359.93
2075,359.97
6891,360.86
7079,361.12
1684,361.15
5765,361.6
6650,361.62
6225,361.84000000000003
3916,361.88
4966,362.18
2475,362.73
2805,362.9
9946,363.04
7092,363.09
6634,363.16999999999996
7528,363.43
7712,364.1
9262,364.25
6725,364.32
1125,364.34999999999997
2319,364.53999999999996
6439,364.64
7707,365.4
9420,365.94000000000005
1254,366.07
3711,366.28
2984,366.41999999999996
3986,366.46000000000004
1193,366.47999999999996
5622,367.03999999999996
1065,367.39
5330,367.69000000000005
1547,367.7
8333,367.74
4477,367.84000000000003
8415,368.1
5032,369.15999999999997
5859,369.71999999999997
9200,370.08
8761,370.19
9866,370.32
8269,370.64000000000004
5961,370.65
8126,370.7
3297,370.78
459,370.96
9032,371.44
270,371.62
5688,371.87
1020,371.99
7614,372.12
6408,372.15000000000003
5430,372.62
4114,372.99
6037,373.35
606,373.74
625,374.08
82,374.13
5215,374.44000000000005
8603,374.59000000000003
9660,375.56999999999994
8595,376.40000000000003
9481,376.71000000000004
8744,377.46999999999997
5630,377.99
7847,378.08
2646,378.10999999999996
468,378.7
508,378.96
7884,378.99
4606,379.01
6117,379.57
1600,379.68
4173,380.06999999999994
3050,380.43
5515,380.81
9767,381.28
3985,381.59999999999997
3945,381.76
2390,382.06000000000006
2951,382.08000000000004
1088,382.09999999999997
8257,382.27
9495,383.28999999999996
1153,383.29999999999995
2667,383.38
5119,383.84000000000003
6870,383.91999999999996
447,383.94
2500,384.63
2468,384.7
870,385.01
1761,385.66999999999996
317,385.75
1763,385.83
5381,385.93
4871,385.93
6503,386.15
4400,386.24
727,386.52
4509,386.57
9333,386.72
9178,386.83
7282,387.1
751,387.33000000000004
4644,387.98999999999995
5560,388.19
6403,389.28
3253,389.36
8641,389.37
6976,389.72
544,389.88
3340,390.20000000000005
9181,390.32000000000005
6041,390.59000000000003
2042,390.68
9702,390.94
8130,391.09
1872,391.12
6275,391.14
2216,391.21000000000004
3704,391.32000000000005
4754,392.24
1971,392.5
623,393.89
816,393.95000000000005
8812,394.04999999999995
1445,395.42999999999995
5231,395.78999999999996
1819,396.11
8077,396.99
87,397.33000000000004
1459,397.84000000000003
7858,397.92
2677,398.53
9882,398.59000000000003
1988,398.76
7254,398.84
7328,399.03999999999996
2719,399.11
4305,400.4
8860,400.96000000000004
2539,401.29
7816,402.25
6304,402.96000000000004
1639,403.03
7219,403.18000000000006
3226,404.62
5429,404.67999999999995
5245,404.76
536,404.92
4225,404.94000000000005
4401,405.15999999999997
6264,405.49
2257,405.61
448,406.22
1093,406.47999999999996
3929,406.77
5739,406.82
8235,407.46000000000004
6925,407.78999999999996
202,408.0
1623,408.11
4367,408.98
8276,409.35
3137,410.37
4116,410.49
245,410.76
4319,410.97
9114,412.81
7267,413.01000000000005
1612,413.89
9839,414.21000000000004
9985,415.05
7827,415.48
7382,415.54999999999995
4037,415.69
7408,416.27000000000004
4982,416.86
914,417.03999999999996
7431,418.02
1476,418.16999999999996
7646,418.68000000000006
2315,419.46000000000004
605,420.14
1579,420.32
3664,421.53
2193,421.57
5783,421.68000000000006
7593,422.06
3624,422.08000000000004
761,423.4
8141,423.45000000000005
2839,423.5400000000001
6832,424.03999999999996
2766,425.96000000000004
2364,426.09
1344,426.43
116,426.92
5497,427.06000000000006
3139,427.4099999999999
8720,427.55
1361,427.59
9157,429.65000000000003
7699,430.1
5506,431.53999999999996
3419,431.74
387,432.58
9352,432.71000000000004
1861,433.31999999999994
4453,434.07
9153,434.14
6309,434.66999999999996
5519,434.97
9097,435.09999999999997
2161,436.1
9503,436.93000000000006
4851,438.07000000000005
8224,438.19000000000005
3471,438.69
8540,438.95000000000005
5898,440.77000000000004
2757,440.83
895,441.14
5082,441.32000000000005
7244,441.69
3395,442.1700000000001
9459,442.59999999999997
2330,442.69
3730,444.15
3805,444.89000000000004
4349,445.28999999999996
8436,445.32
900,445.47999999999996
8472,446.34999999999997
4495,446.77
954,446.84000000000003
7692,446.93999999999994
1583,447.14
5321,447.52
2219,448.44000000000005
8251,449.02
5199,450.28
7630,450.34000000000003
5752,450.55
1340,452.02
378,452.0799999999999
1534,452.28
4490,452.35
5789,452.74
9490,453.55999999999995
2226,454.31000000000006
4748,454.83000000000004
7984,454.87
3160,455.22
6606,455.22999999999996
9194,456.53
5587,456.87999999999994
6197,456.95000000000005
8663,457.35
6111,457.88
9405,458.1
9086,458.34000000000003
199,458.53000000000003
1386,459.39
2120,459.48
1849,459.5
7415,460.45
6051,460.72999999999996
564,461.96
8329,462.28
4286,462.9200000000001
9785,462.96000000000004
2462,463.05
6285,463.51
9272,463.54999999999995
9431,464.35999999999996
4338,465.62
752,466.08000000000004
9506,466.52
6200,466.64
4762,466.85999999999996
5412,467.16
4298,467.18
1120,471.34000000000003
6506,471.88
2321,472.15000000000003
4697,472.34000000000003
5438,472.4200000000001
2153,472.68999999999994
7198,473.39
8933,475.53999999999996
6091,475.99
428,476.42999999999995
7523,476.57000000000005
3093,476.94
4024,477.23
6206,477.39
5710,478.33
997,478.77
1438,478.98
9829,479.01
3101,479.06
4425,481.23
3911,481.89000000000004
1673,482.15
4751,482.16
9011,483.2
9944,484.31
9340,485.55
8793,485.79999999999995
161,486.1
4388,487.0
6905,487.2800000000001
5872,487.34000000000003
6591,487.57
2528,487.9100000000001
9257,488.78
4249,490.1
8323,490.91999999999996
4435,492.44
5596,492.73
2915,493.18999999999994
1938,493.84999999999997
6248,495.15999999999997
4056,496.18
9624,496.55999999999995
807,497.26
4685,497.84
4251,500.26
3376,500.84000000000003
9447,500.91999999999996
8238,503.55
948,503.94999999999993
5988,504.61
6192,505.04999999999995
9618,506.79999999999995
4720,508.01
7758,508.36
488,508.77
649,510.33000000000004
4885,512.04
8481,512.98
5302,514.23
6751,515.09
4905,517.71
4840,520.85
4412,520.91
8463,521.73
8351,527.67
3708,531.77
9031,532.0
6620,537.12
6939,538.98
9212,545.15
5201,546.05
4862,549.01
9179,549.3199999999999
1260,551.66
9388,556.63
5917,565.2
8906,567.83
6928,569.91
5090,575.19
5020,575.27
3892,576.74
5441,576.78
6353,579.55
8785,582.2199999999999
1396,584.4300000000001
6677,584.5699999999999
369,587.68
5244,588.6800000000001
9584,590.11
7149,594.87
7302,603.4900000000001
8991,603.88
5327,605.44
524,608.44
8233,612.52
7305,623.9899999999999
1636,626.41
5478,629.78
2859,633.34
9755,635.79
5589,644.79
7300,650.28
5048,650.45
9667,655.04
8049,671.49
474,674.0699999999999
8576,688.9399999999999
3678,691.4300000000001
1282,761.7
4670,771.9599999999999
577,785.0
1023,791.98
2614,852.26
